period_days,duration_hr,depth_pct,snr,st_tmag,st_teff,st_logg,st_rad,pl_rade,dur_frac,label_binary
3.7795212,2.952,0.2761,0.0,,,,,,0.0325438047549515,1.0
1.2025238,1.991,0.039,0.0,,,,,,0.06898685359352832,0.0
3.2235985,2.159,0.068,0.0,,,,,,0.02790618413966048,0.0
4.0872956,5.586113,0.35721712499,0.0,,,,,,0.05694589555336623,1.0
2.55555,1.566,0.034,0.0,,,,,,0.025532664201443914,0.0
8.30792,3.228,0.835,0.0,,,,,,0.01618937110612524,0.0
0.758082,1.8184632,0.058393181,0.0,,,,,,0.09994868628987365,1.0
1.4415577,2.349,0.0507,0.0,,,,,,0.06789530519659394,0.0
1.0085089,1.642,0.3051,0.0,,,,,,0.06783942775980129,1.0
3.7039994,4.277,0.759,0.0,,,,,,0.048112408801506114,0.0
1.3042553,1.706,0.0914,0.0,,,,,,0.05450108834775932,0.0
0.62627,0.666,0.188,0.0,,,,,,0.044309962156897184,0.0
0.30412,0.748,0.133,0.0,,,,,,0.10248147661011003,0.0
2.1805277,2.969175,1.63401353205,0.0,,,,,,0.056736552807836384,1.0
2.1846669,2.86528,1.17080228549,0.0,,,,,,0.05464753764826421,1.0
3.7354838,4.142,1.703,0.0,,,,,,0.046201065932432464,1.0
9.139804,3.0912936,0.03584157801,0.0,,,,,,0.014092632621005878,1.0
5.742625,2.860293,0.1105760866999999,0.0,,,,,,0.02075337933436364,0.0
15.5077855,4.565,0.0513,0.0,,,,,,0.01226534461244214,1.0
17.4713078,4.4284819,0.11997541483,0.0,,,,,,0.010561320381904478,1.0
5.3079507,3.2158594,0.03913830934,0.0,,,,,,0.025244044121710975,1.0
51.1701501,6.6641048,0.08514547808,0.0,,,,,,0.005426426007949766,1.0
11.1296441,7.0473822,0.09516169809,0.0,,,,,,0.026383676096165556,1.0
9.4496506,2.021,1.975,0.0,,,,,,0.008911264225296681,1.0
2.8493825,3.567,0.8049,0.0,,,,,,0.052160424232267875,1.0
0.540933,1.674337,0.0257347459,0.0,,,,,,0.12896983853206712,0.0
4.1150576,1.08,0.0487,0.0,,,,,,0.010935448388377358,1.0
10.0665238,2.4023189,0.08399044871,0.0,,,,,,0.009943514049341773,1.0
6.4438657,1.9309449,0.11219512275,0.0,,,,,,0.01248567882164273,1.0
12.2265595,2.1904379,0.12063693293,0.0,,,,,,0.007464752928518717,1.0
2.160344,1.828854,1.9357992992,0.0,,,,,,0.035273201860444456,1.0
4.606184,3.121643,1.3793034867,0.0,,,,,,0.028237790399457195,1.0
3.1316735,2.4579197,1.49156943722,0.0,,,,,,0.03270242598193373,1.0
3.180362,2.111521,2.1192463324,0.0,,,,,,0.027663530650494088,1.0
2.9776446,2.962,1.3022,0.0,,,,,,0.04144774922657549,1.0
3.9502008,4.444,1.3914,0.0,,,,,,0.04687525420648658,1.0
2.9776152,3.25697,4.3218111683,0.0,,,,,,0.045575762554319756,0.0
3.5544026,2.0550535,1.01648753396,0.0,,,,,,0.02409046998971548,1.0
12.8379689,9.8464123,1.05390192794,0.0,,,,,,0.03195732770209988,0.0
3.9228016,1.8736007,3.15109004906,0.0,,,,,,0.019900750482342345,1.0
13.9428705,3.7522756,0.1015395543,0.0,,,,,,0.011213244551519478,1.0
0.6047392,1.0403847,0.10276833479,0.0,,,,,,0.07168273943544588,1.0
2.5495611,2.6173308,1.4921402193600002,0.0,,,,,,0.0427742053328316,1.0
1.6062693,1.9561305,1.67253019333,0.0,,,,,,0.05074207513024124,1.0
0.5182425,0.8565249,0.08318920424,0.0,,,,,,0.06886455182660627,1.0
3.1644075,2.0576293,0.56034635466,0.0,,,,,,0.027093398737889057,1.0
3.0440541,2.5984575,2.22360165376,0.0,,,,,,0.03556739103289919,1.0
3.9652485,1.0112593,0.36807544436,0.0,,,,,,0.01062627075369089,1.0
2.98278,3.109528,0.6136231662,0.0,,,,,,0.043437218523212126,1.0
16.3469053,3.5865698,0.22124257252,0.0,,,,,,0.009141816483963686,1.0
12.9802953,2.5034417,0.2407260867099999,0.0,,,,,,0.008036032187444406,1.0
1.3484961,2.4074261,1.84637636682,0.0,,,,,,0.07438614085226745,1.0
3.7178828,5.5277827,0.48648405125,0.0,,,,,,0.061950387238313885,1.0
9.30992,3.464,0.222,0.0,,,,,,0.015503176540006072,0.0
4.73703,3.902,0.241,0.0,,,,,,0.03432178671727503,0.0
2.76676,2.6872178,1.49474387827,0.0,,,,,,0.040468782378425786,1.0
2.19296,4.586,0.493374,0.0,,,,,,0.08713489226129677,0.0
1.725841,3.674,0.271,0.0,,,,,,0.0887007165395499,1.0
1.1923,3.119,0.373,0.0,,,,,,0.10899801504095727,0.0
11.47606,6.083,0.305,0.0,,,,,,0.022085832013193845,0.0
1.4821386,2.1867078,0.21026568299,0.0,,,,,,0.061473889823799206,1.0
0.9209526,1.8602735,0.03608801529,0.0,,,,,,0.0841643704934796,0.0
9.188506,2.492,0.046,0.0,,,,,,0.011300349951704154,1.0
13.9028391,2.1264429,0.0647270103899999,0.0,,,,,,0.006372927634615292,1.0
10.1826983,2.8275109,0.06674752458,0.0,,,,,,0.011569915035847292,1.0
6.441006,1.812,0.0914,0.0,,,,,,0.011721771412726524,1.0
3.1743504,2.751086,1.54573247576,0.0,,,,,,0.03611087904263289,1.0
20.0731588,3.8449215,0.11529645461,0.0,,,,,,0.007981058890442294,0.0
2.66903,1.548,0.311,0.0,,,,,,0.024166082809110426,0.0
6.63371,2.122,0.155534,0.0,,,,,,0.013328388890480089,0.0
2.94308,4.073,0.449,0.0,,,,,,0.05766351350739135,1.0
341.2811281,6.303026,0.09725797241,0.0,,,,,,0.0007695300493040457,0.0
10.8680523,2.375,0.1553,0.0,,,,,,0.009105434037461647,1.0
11.1149,2.26,0.09,0.0,,,,,,0.008472111010145538,1.0
4.0782392,4.8475616,0.60466959687,0.0,,,,,,0.04952670096774444,1.0
7.14386,1.467,1.11464,0.0,,,,,,0.00855629869566313,0.0
7.04083,2.979,0.158,0.0,,,,,,0.017629313589448973,0.0
2.1061569,1.4688934,1.21422238514,0.0,,,,,,0.029059511979694704,1.0
2.4545635,2.321,0.4248,0.0,,,,,,0.03939940169946035,0.0
11.4756978,0.808,0.8341,0.0,,,,,,0.002933735904640733,0.0
2.78186,2.456,0.049,0.0,,,,,,0.036785939383482034,0.0
6.4410082,1.798,0.7076,0.0,,,,,,0.011631201877163683,0.0
5.0100708,2.0644756,0.04094812214,0.0,,,,,,0.017169381451988,1.0
2.2281625,2.015,0.063,0.0,,,,,,0.03768052524595192,1.0
4.13812,3.911,0.556,0.0,,,,,,0.03937979887807346,0.0
2.4997996,2.865171,1.46212059647,0.0,,,,,,0.04775667817532254,1.0
1.66226,3.321,0.603,0.0,,,,,,0.0832451000445177,0.0
4.07611,2.062,0.145418,0.0,,,,,,0.021078103060679584,0.0
3.6245513,3.042,0.1299,0.0,,,,,,0.03496984578477341,0.0
0.7724825,1.3744974,0.02113168519,0.0,,,,,,0.07413854035528313,1.0
1.6268695,3.231,0.1502,0.0,,,,,,0.08275095205853941,0.0
2.32439,4.453,0.270418,0.0,,,,,,0.07982381040473702,0.0
13.5499,1.795,0.118,0.0,,,,,,0.005519720932749812,0.0
4.43651,3.365,0.152,0.0,,,,,,0.031603294782009586,0.0
3.372877,2.63426,1.716360419,0.0,,,,,,0.03254219864327496,1.0
8.34998,1.836,1.668,0.0,,,,,,0.009161698590894829,1.0
4.0686405,1.8373729,0.26500950013,0.0,,,,,,0.018816409109299943,1.0
0.5860366,0.8098934,0.04105241553,0.0,,,,,,0.05758268055840425,1.0
1.5502952,2.938,0.0411,0.0,,,,,,0.07896345590611818,0.0
1.80709,3.297,0.045,0.0,,,,,,0.07602001007144082,0.0
18.6922101,7.765,1.1126,0.0,,,,,,0.017308903812645816,0.0
8.0277326,4.284,0.5705,0.0,,,,,,0.022235419251508202,1.0
12.5187279,5.38,0.232,0.0,,,,,,0.01790650523418331,1.0
6.2586065,3.201,0.0813,0.0,,,,,,0.021310654376497387,1.0
26.3208756,4.414,0.08,0.0,,,,,,0.006987482842959321,1.0
18.795547,4.3425576,0.04706731965,0.0,,,,,,0.009626742972683903,1.0
1.3206356,1.6000996,0.10524255997,0.0,,,,,,0.05048388568857804,1.0
0.64971,2.076,0.062,0.0,,,,,,0.13313632235920642,0.0
4.4780798,4.513,0.1054,0.0,,,,,,0.041991584577538495,1.0
3.2887898,3.4367717,0.70057247902,0.0,,,,,,0.04354149384473685,1.0
13.7431084,2.285,0.5688,0.0,,,,,,0.00692771464520598,0.0
3.3686634,3.012,0.3288,0.0,,,,,,0.037255132109666994,0.0
11.2071839,4.366,0.3276,0.0,,,,,,0.016232147905297305,0.0
4.8878037,2.184,0.4279,0.0,,,,,,0.018617768958274654,1.0
2.97164,1.534,0.735,0.0,,,,,,0.021508886226685155,0.0
0.660179,1.6349369,0.04730939303,0.0,,,,,,0.10318772762134715,0.0
10.9278415,2.468,0.2743,0.0,,,,,,0.009410214572871809,0.0
5.5514888,4.335,0.9493,0.0,,,,,,0.03253631710470172,1.0
4.7423709,2.4988145,1.26508110411,0.0,,,,,,0.021954687439848564,1.0
1.4810903,4.1588291,0.67885145388,0.0,,,,,,0.11699796145672775,1.0
3.4741012,3.317,1.5748,0.0,,,,,,0.0397824718903794,1.0
21.745537,4.196,0.0659,0.0,,,,,,0.008039963939880322,1.0
1.32003,3.175,0.0552468,0.0,,,,,,0.1002186818986437,0.0
1.6865822,2.429,0.177,0.0,,,,,,0.06000794585246621,0.0
13.0727479,3.044,0.408,0.0,,,,,,0.009702117282727784,0.0
2.9258727,4.075,0.672,0.0,,,,,,0.05803111894330421,0.0
0.73774,0.636,0.0524851999999999,0.0,,,,,,0.03592051400222301,0.0
2.7985802,2.3801043,1.67087151957,0.0,,,,,,0.03543618742818234,1.0
2.3664127,2.591,0.03,0.0,,,,,,0.04562109277613889,0.0
1.7635881,3.092,0.665,0.0,,,,,,0.07305182731349419,1.0
7.3166682,3.255,0.321,0.0,,,,,,0.018536442584617955,1.0
3.0771612,2.6914319,0.47032844346,0.0,,,,,,0.03644365327150665,1.0
3.2077145,2.708,0.964,0.0,,,,,,0.035175615951274136,0.0
2.2552845,2.05,2.082,0.0,,,,,,0.037874009539225165,1.0
1.8824539,2.46,0.1391,0.0,,,,,,0.054450204597307796,0.0
15.196,1.792,0.197,0.0,,,,,,0.004913573747477406,0.0
2.1358631,1.559,1.0325,0.0,,,,,,0.030413153976644538,0.0
6.7075429,2.125,1.192,0.0,,,,,,0.013200313138014617,1.0
3.5862962,3.3710943,0.57293246858,0.0,,,,,,0.039166386340314,1.0
1.8296155,2.166,0.1406,0.0,,,,,,0.04932730401551583,0.0
11.1876137,3.183,0.4924,0.0,,,,,,0.011854628123243118,0.0
7.8513949,6.835,2.2029,0.0,,,,,,0.036272747746603176,0.0
7.0643978,2.424,0.8268,0.0,,,,,,0.014297043125176219,1.0
8.9534775,2.696,0.1136,0.0,,,,,,0.01254633558115641,1.0
7.5022708,2.605,0.176,0.0,,,,,,0.014467841745550781,0.0
14.0077666,5.8727493,0.59248349672,0.0,,,,,,0.01746872963317364,1.0
1.692892,2.886,0.1418,0.0,,,,,,0.07103229266840413,0.0
2.6652007,3.49,0.0819,0.0,,,,,,0.05456124436207249,0.0
6.0344667,1.89,0.18,0.0,,,,,,0.0130500347280067,1.0
9.6867516,2.512,0.1669,0.0,,,,,,0.010805135817322568,1.0
2.1031647,5.059,0.7142,0.0,,,,,,0.10022594362993381,1.0
7.6416041,2.654,0.6025,0.0,,,,,,0.014471219901765564,0.0
5.9294088,2.933,1.0226,0.0,,,,,,0.020610542712678762,0.0
5.7484439,1.76,0.1041,0.0,,,,,,0.012757075585852604,1.0
1.1967018,1.879,0.0824,0.0,,,,,,0.06542287031461527,0.0
11.2464616,7.391,0.7576,0.0,,,,,,0.027382686598363824,0.0
2.5941968,0.861,0.0907,0.0,,,,,,0.01382894312412998,1.0
8.5112,3.486,0.417276,0.0,,,,,,0.017065748660588402,0.0
3.9687994,1.07,0.176,0.0,,,,,,0.01123345597495639,1.0
5.5411114,2.467,0.0633,0.0,,,,,,0.018550730935795057,1.0
10.6917268,3.002,0.0535,0.0,,,,,,0.011699076835122023,1.0
15.7335693,3.288,0.254,0.0,,,,,,0.008707496524644283,0.0
2.2219839,1.996,0.4394,0.0,,,,,,0.03742901407461443,0.0
2.3106428,1.294,0.6911,0.0,,,,,,0.02333405521037984,1.0
4.05135,2.4,0.113223,0.0,,,,,,0.024683130314586493,0.0
5.5376617,2.517,0.539,0.0,,,,,,0.018938498897467862,1.0
4.5960377,4.744,0.5,0.0,,,,,,0.04300806032697831,1.0
3.612771,4.142,1.1794,0.0,,,,,,0.0477703494999637,1.0
3.6714717,2.149,0.434,0.0,,,,,,0.024388494310514954,1.0
11.535076,8.555958,0.238990616,0.0,,,,,,0.030905583110158966,1.0
0.8352406,1.043,0.2065,0.0,,,,,,0.05203091580238477,0.0
2.4919771,1.4338141,0.20939594201,0.0,,,,,,0.023973837547169537,1.0
25.5195307,6.6877451,0.05583758637,0.0,,,,,,0.01091932485393759,1.0
1.3812115,2.7372191,0.01177553083,0.0,,,,,,0.08257301349817413,1.0
2.3922703,9.0053425,0.0063575141,0.0,,,,,,0.15684791311695281,1.0
0.831542,1.985538,0.0248969585,0.0,,,,,,0.09949076534919463,0.0
2.6282553,2.0930597,0.00752858004,0.0,,,,,,0.03318202034381262,1.0
3.4239436,1.9601023,0.04436391381,0.0,,,,,,0.023852883898749577,1.0
10.983042,3.7478987,0.07251724567,0.0,,,,,,0.014218505750349797,1.0
17.726449,3.4404719,0.07477725499,0.0,,,,,,0.008086955025980294,1.0
40.7199388,4.2436925,0.0355619391,0.0,,,,,,0.004342357234420335,1.0
79.3739596,5.392,0.1227,0.0,,,,,,0.0028304832945069136,0.0
18.1663644,2.464,0.0624,0.0,,,,,,0.005651470178957033,1.0
105.5850893,11.6068811,0.0462911632499999,0.0,,,,,,0.00458038203158799,1.0
27.2149622,3.7190483,0.47314046225,0.0,,,,,,0.005693939410775053,0.0
19.1807264,3.9621084,0.05445602695,0.0,,,,,,0.008606965479680685,1.0
1.2124493,0.9984653,0.0501291171099999,0.0,,,,,,0.034312957113615664,1.0
4.5541831,7.8146963,0.01878286128,0.0,,,,,,0.0714974208729845,1.0
41.4856125,6.6899368,0.09597522291,0.0,,,,,,0.006719133450582817,1.0
13.7738265,2.9992376,0.03382166234,0.0,,,,,,0.009072876976730709,1.0
1.9142544,3.256,0.0248,0.0,,,,,,0.0708718061019824,1.0
5.0780325,1.2100353,0.59231283069,0.0,,,,,,0.009928675623875978,1.0
91.6827832,9.7504857,0.07132183569,0.0,,,,,,0.004431259864938307,1.0
10.1944993,2.2648785,0.03173261147,0.0,,,,,,0.00925694678305584,1.0
14.64319,2.5483426,0.02427923919,0.0,,,,,,0.007251216549581523,0.0
4.1782656,1.675904,0.25376781602,0.0,,,,,,0.016712516632100494,1.0
17.9453645,3.0740072,0.5480684863999999,0.0,,,,,,0.007137421663033556,1.0
13.896396,3.5885605,0.07485332881,0.0,,,,,,0.010759865663490494,1.0
8.1213102,3.1040945,0.05946443745,0.0,,,,,,0.01592566564362156,1.0
3.9287851,1.8165271,0.04859762569,0.0,,,,,,0.019265148701227426,1.0
27.3613778,4.0586418,2.06906684294,0.0,,,,,,0.00618061254941628,1.0
29.0497517,7.117,0.0318,0.0,,,,,,0.010208062007864482,1.0
3.3088922,6.114,0.4736,0.0,,,,,,0.0769895132878611,1.0
25.0571312,7.5424225,0.0533486012999999,0.0,,,,,,0.012542042489152416,1.0
24.2454967,3.3725583,0.62606703602,0.0,,,,,,0.005795850018613972,1.0
14.2545623,4.7250029,0.78996939555,0.0,,,,,,0.01381137608366504,1.0
14.1758947,3.7543827,0.09071324529,0.0,,,,,,0.011035113889495806,1.0
19.5901578,4.002861,0.11826678641,0.0,,,,,,0.008513758628325088,1.0
6.2036219,3.01098,0.05489044399,0.0,,,,,,0.02022326666942742,1.0
3.79589,2.4602856,0.03175272928,0.0,,,,,,0.02700602493749819,1.0
2.2645386,3.8193701,1.5019942090299998,0.0,,,,,,0.0702749870694778,0.0
3.4447015,1.912,0.0796,0.0,,,,,,0.02312730628957739,1.0
3.0300715,2.5466671,2.1794613695600003,0.0,,,,,,0.035019348278305204,1.0
12.72038,2.401,0.107,0.0,,,,,,0.007864675950456406,1.0
6.238755,3.6178567,0.03735681138,0.0,,,,,,0.02416251786881624,1.0
3.2947689,1.7483103,0.1324040277399999,0.0,,,,,,0.022109672851410002,1.0
0.7645807,1.07057,0.0394983200599999,0.0,,,,,,0.05834189031103366,1.0
12.6396982,3.3830702,0.32926812864,0.0,,,,,,0.01115226456382743,1.0
1.7208555,1.8346409,1.00142587401,0.0,,,,,,0.04442172560876455,1.0
4.7802597,1.4588658,0.10154550043,0.0,,,,,,0.012716061221527358,1.0
0.3814849,0.565,0.057,0.0,,,,,,0.06171061204956386,1.0
4.6595169,0.9011821,0.17251706259,0.0,,,,,,0.008058615296934897,1.0
6.4002807,2.1559875,0.10266018729,0.0,,,,,,0.014035761353404392,1.0
4.8204512,1.756,0.193,0.0,,,,,,0.01517838551434079,1.0
18.6548829,5.4431451,0.14954449473,0.0,,,,,,0.01215755219240749,1.0
4.3074513,2.3379196,0.10948419495,0.0,,,,,,0.022615070927596247,1.0
5.9041278,2.7678313,0.07739266468,0.0,,,,,,0.019533165282544642,1.0
37.9251983,3.5345219,0.13707888539,0.0,,,,,,0.003883216237087766,1.0
15.9234883,4.021,0.0493,0.0,,,,,,0.01052166858857595,1.0
4.3601536,2.3408909,0.55922909183,0.0,,,,,,0.022370111189049243,1.0
13.0791581,2.97,0.1143,0.0,,,,,,0.009461618175561315,1.0
4.6517186,2.709,0.0978,0.0,,,,,,0.02426522532983831,1.0
9.1549418,2.457,0.1101,0.0,,,,,,0.01118248507052224,1.0
19.9815709,2.724,0.0909,0.0,,,,,,0.005680234080094273,1.0
1.1219715,0.8226121,0.39976445916,0.0,,,,,,0.030549353674907666,1.0
4.6756655,1.914,0.0738,0.0,,,,,,0.01705639550134628,0.0
10.288886,1.391,0.0854,0.0,,,,,,0.005633100933700046,1.0
1.0332441,3.8017836,2.61115081972,0.0,,,,,,0.15331096495010227,0.0
5.4526479,3.401,0.775,0.0,,,,,,0.02598890226037396,1.0
10.2613397,4.855,0.0726,0.0,,,,,,0.019713962560528688,1.0
3.4779776,2.5103489,2.70216932424,0.0,,,,,,0.03007433711859827,1.0
3.0354017,2.8809533,1.61962158157,0.0,,,,,,0.03954656836139128,1.0
3.1274634,1.9812695,0.133183693,0.0,,,,,,0.026396118922873194,1.0
7.4931613,1.9339295,0.16506470497,0.0,,,,,,0.010753858432666243,1.0
49.825166,3.8714976,0.2059406903699999,0.0,,,,,,0.003237568741868316,1.0
18.0574016,3.592177,0.1198057212799999,0.0,,,,,,0.00828879176429607,1.0
20.8774413,3.562,0.0771,0.0,,,,,,0.007108949058171542,1.0
1.0214555,1.252,0.0319,0.0,,,,,,0.05107091465723829,1.0
2.7441672,1.418,0.565,0.0,,,,,,0.021530515098837025,1.0
2.2047452,3.996,0.6872,0.0,,,,,,0.07551893071362623,1.0
10.8948421,2.0719394,0.31683853584,0.0,,,,,,0.007924007300053788,1.0
18.8016111,1.9093524,0.16867881033,0.0,,,,,,0.004231358130793377,1.0
6.7900981,6.0786576,0.21581733568,0.0,,,,,,0.03730099275001638,1.0
8.157721,3.788,1.0273,0.0,,,,,,0.01934772387206345,1.0
4.2529641,2.5733867,0.0758584999,0.0,,,,,,0.025211697844647534,1.0
9.2378703,2.535,0.066,0.0,,,,,,0.011433912424598557,1.0
14.3034613,3.135,4.884,0.0,,,,,,0.009132404895589852,0.0
6.1349783,5.661,0.386,0.0,,,,,,0.03844756875505166,1.0
3.3159772,1.494,0.277,0.0,,,,,,0.018772746688366856,1.0
4.6313014,1.435,0.486,0.0,,,,,,0.012910338045946799,1.0
19.3203478,4.215,1.391,0.0,,,,,,0.009090157269322035,1.0
14.8559691,3.711,0.1127,0.0,,,,,,0.010408274206763124,1.0
14.4751062,1.6182484,0.96185798534,0.0,,,,,,0.00465813623299473,1.0
9.6141636,3.4271882,0.0933653268899999,0.0,,,,,,0.014853034988226467,1.0
4.9404714,1.954,0.0455,0.0,,,,,,0.01647953405148073,1.0
9.6926392,3.0182304,0.18382370548,0.0,,,,,,0.012974753047652905,1.0
6.390888,3.766,0.0435,0.0,,,,,,0.02455318676632522,1.0
0.9689927,2.5496309,1.3532971015700002,0.0,,,,,,0.10963407756666622,1.0
10.338505,4.242,1.8162,0.0,,,,,,0.01709628229613469,1.0
1.283251,2.012261,0.1961318203,0.0,,,,,,0.065337341122924,0.0
1.2284388,1.9190118,0.12294965125,0.0,,,,,,0.06508979120490171,0.0
9.6001126,4.9882857,0.03804193796,0.0,,,,,,0.02165029163303772,1.0
2.6998294,2.208,0.2798,0.0,,,,,,0.03407622718679929,1.0
0.581322,1.3261177,0.32066010016,0.0,,,,,,0.09505042672850274,0.0
0.980972,0.5405036,0.6178392421,0.0,,,,,,0.022957824824086044,1.0
5.3987355,3.127,0.0352,0.0,,,,,,0.02413373773667309,1.0
7.16199,7.668,0.08,0.0,,,,,,0.04461050629783063,1.0
1.4412175,1.666,1.2927,0.0,,,,,,0.048165295430194724,0.0
1.6849938,0.916,0.099,0.0,,,,,,0.02265092409637749,1.0
3.9152737,2.562,0.335,0.0,,,,,,0.0272650159808751,1.0
3.1968838,3.7533697,0.7958980656,0.0,,,,,,0.0489196398588734,1.0
3.9443668,4.8652146,0.6732488454000001,0.0,,,,,,0.051394123639819704,1.0
3.93034,3.667,0.972458,0.0,,,,,,0.038874923458699924,0.0
4.5371361,4.042155,0.41997558754,0.0,,,,,,0.03712102112167189,1.0
5.929405,3.719,1.641,0.0,,,,,,0.0261338757149045,0.0
14.3392144,4.6064739,0.03926346872,0.0,,,,,,0.013385420368636098,1.0
2.8716983,4.668,0.8568,0.0,,,,,,0.06772995617262441,1.0
6.0964074,2.3632965,0.11424891745,0.0,,,,,,0.016152248535752384,1.0
5.6666168,3.604,0.978,0.0,,,,,,0.02650023320205218,1.0
1.56029,2.751,0.169,0.0,,,,,,0.07346390735055663,0.0
8.8735214,4.059,0.1949,0.0,,,,,,0.01905951339678969,0.0
7.8513774,6.699,2.1571,0.0,,,,,,0.035551086870438814,0.0
7.6869063,4.652,0.45,0.0,,,,,,0.025216039557205652,0.0
1.3797091,2.352,0.132,0.0,,,,,,0.07102946555908053,0.0
1.49861,2.871,0.218861,0.0,,,,,,0.07982397021239683,0.0
2.6796,2.771,0.759,0.0,,,,,,0.043087898691346965,0.0
11.0765063,4.692,0.44,0.0,,,,,,0.017649969647920483,0.0
0.6193401,1.514,0.1853,0.0,,,,,,0.10185572245900652,0.0
2.6400663,3.368,0.1328,0.0,,,,,,0.05315523073543014,0.0
2.5778717,3.472,0.101,0.0,,,,,,0.05611864495299229,0.0
3.80509,3.347,0.128,0.0,,,,,,0.03665046906468266,0.0
2.99041,3.952,0.129,0.0,,,,,,0.05506491306097381,0.0
4.9865029,2.441,0.1341,0.0,,,,,,0.02039672599675683,1.0
0.890967,1.784,0.11,0.0,,,,,,0.08342995120283168,0.0
2.1096805,2.1344043,0.13097297126,0.0,,,,,,0.04215496730429086,1.0
3.9729429,3.653,0.4558,0.0,,,,,,0.03831123103564698,1.0
1.19888,1.558,0.1169029999999999,0.0,,,,,,0.05414776013167846,0.0
2.03905,2.26,0.043,0.0,,,,,,0.04618163687338057,0.0
2.9424142,4.073,0.14,0.0,,,,,,0.05767656142134352,0.0
1.0793011,2.196,0.1562,0.0,,,,,,0.08477708398518265,0.0
8.0428575,9.504,1.873,0.0,,,,,,0.04923623227192574,0.0
4.0157492,2.706,0.115,0.0,,,,,,0.028076952614471042,0.0
2.01976,3.394,0.396385,0.0,,,,,,0.07001656962543404,0.0
8.1995368,2.1168277,0.09033694431,0.0,,,,,,0.010756845943622896,1.0
1.748054,2.122,0.067,0.0,,,,,,0.05058005454446296,0.0
2.65646,2.475,0.0773369,0.0,,,,,,0.03882046031184358,0.0
2.65688,2.615,0.195988,0.0,,,,,,0.04100988126423976,0.0
4.7201912,4.416,0.671,0.0,,,,,,0.03898147176749959,1.0
4.03349,2.684,0.153,0.0,,,,,,0.027726195759338282,0.0
3.3295394,2.77,0.262,0.0,,,,,,0.03466445438869613,0.0
3.8615978,1.678,0.102,0.0,,,,,,0.01810563147375593,0.0
3.3448312,3.322,1.3626,0.0,,,,,,0.04138225769559513,1.0
95.174,11.6316864,0.2600061604999999,0.0,,,,,,0.005092289911110176,1.0
